date,Aave V3,Morpho Blue,SparkLend,Maple,Kamino Lend,Other
2025-07-07,53.640309279738176,7.388740882183938,5.413858180756931,2.564616779212967,4.854578950603767,26.137895927504225
2025-07-08,53.420997917754995,7.463499895127749,5.429780999731689,2.576959593527302,4.810470028656568,26.298291565201698
2025-07-09,53.63221085729284,7.4226359813429,5.4341096293547615,2.5451249391558934,4.795439292010676,26.170479300842924
2025-07-10,54.213676043281765,7.359017508077318,5.431807146506288,2.480587489786411,4.781411418403004,25.733500393945214
2025-07-11,54.72463411315675,7.240312873320863,5.423989324370299,2.4089337126230848,4.795350470335269,25.406779506193722
2025-07-12,54.85563282195839,7.236978409702297,5.22568856933408,2.5480189804695335,4.65288632088293,25.48079489765277
2025-07-13,54.905862228487415,7.136805187941117,5.250595265714226,2.559408352243839,4.636555268720018,25.51077369689339
2025-07-14,55.13069389554048,7.125848553606547,5.2232646607004645,2.5307495544014333,4.562427302219867,25.427016033531203
2025-07-15,55.16413193731754,7.112493594572713,5.274954300294949,2.511396588063404,4.475658859287064,25.461364720464324
2025-07-16,55.477663513630446,7.093871400164818,5.318935297500148,2.5426211071395888,4.381309739106774,25.185598942458228
2025-07-17,55.67043609612619,7.134707370316799,5.835037758343544,2.463860500406982,4.437806696061239,24.458151578745248
2025-07-18,55.77141903654416,7.134828996803577,5.855069254971885,2.6619725113602595,4.4678549121410205,24.1088552881791
2025-07-19,56.10170688593518,7.01278024688157,5.78327229971397,2.741617452326068,4.417667152804054,23.942955962339166
2025-07-20,56.213585663591445,6.9836262517438605,5.722122914209024,2.717631637840252,4.370866647459885,23.992166885155534
2025-07-21,56.44148591921731,6.956823268034111,5.781745384210941,2.6467595929905405,4.300220379239479,23.872965456307625
2025-07-22,56.421631358370526,6.972450735174348,5.797651342744533,2.620024564767548,4.388089197282383,23.80015280166066
2025-07-23,56.32852676657234,7.030649817358984,5.711066172562747,2.5698133582387324,4.434271516596439,23.925672368670757
2025-07-24,56.50346362749548,7.2009525051005525,5.4938582013940485,2.612959482262,4.2745558874850085,23.914210296262915
2025-07-25,56.583945782570524,7.494725814320242,5.181745971828648,2.615978903518705,4.154981629281656,23.96862189848023
2025-07-26,56.196741996012456,7.742199208266279,5.35970970885334,2.5849027123857296,4.184272573205883,23.932173801276317
2025-07-27,56.391940088927115,7.79004186238321,5.323783520049103,2.568027467783179,4.14054676401864,23.785660296838753
2025-07-28,57.053378300011616,7.614058424528339,5.277676852618093,2.5063780697021723,4.097989326641583,23.4505190264982
2025-07-29,57.22469585552729,7.553561565434154,5.420709683907636,2.511870559547102,4.027403179844047,23.26175915573977
2025-07-30,57.23080027075047,7.675802149545051,5.404813185454907,2.5339438100052245,3.9981320675722616,23.156508516672087
2025-07-31,57.922407604796156,7.656712403245418,5.3689094346971356,2.3830071222801794,3.9074705378563923,22.761492897124715
2025-08-01,58.024467993309514,7.7324587414455,5.290932568490982,2.4083988550516704,3.9964148670744133,22.547326974627925
2025-08-02,57.40485778714773,7.873053329262881,5.253227610992259,2.4304440322590612,4.020614984103179,23.017802256234884
2025-08-03,57.538095655627984,7.839474138472393,5.151699624201489,2.4564289808415434,4.010067428979095,23.004234171877496
2025-08-04,58.27945631608272,7.648179757636828,5.113189457317654,2.3822937889732705,3.9626641396391076,22.614216540350412
2025-08-05,58.69267391291271,7.630595649641872,5.106806427244974,2.338201489229886,3.9726055754382474,22.259116945532316
2025-08-06,58.52074535552381,7.702083170445614,5.07913109136895,2.3878048424437766,3.9388975597615965,22.371337980456254
2025-08-07,58.81727275937971,7.6686484112892135,5.006156957590823,2.353220433048126,3.9561188382418204,22.198582600450298
2025-08-08,59.15144360968721,7.529728518676962,5.062054664746909,2.2854382567866214,3.9579191200038784,22.01341583009842
2025-08-09,59.20775480940069,7.577853635289363,5.079539983438867,2.26786578898795,3.943965362596611,21.923020420286512
2025-08-10,59.93772448005296,7.457920680153792,5.006661183067371,2.191599378339785,3.8719652106438476,21.53412906774225
2025-08-11,59.8208040357058,7.470393530804303,4.998324069168552,2.1918193444698484,3.9280226196963657,21.590636400155123
2025-08-12,59.73398091827864,7.375654751216241,5.045386871114617,2.209774141974472,3.85132795682456,21.783875360591466
2025-08-13,60.63689586537427,6.97848119236091,5.091395125741403,2.1610069322204404,3.8826148428406024,21.249606041462375
2025-08-14,60.67001504973424,6.844001549268,5.094249385586628,2.1344557552460506,3.896373374411013,21.360904885754067
2025-08-15,60.18883267832811,6.777085526072921,5.1364203790909,2.300017861629146,3.89694391238389,21.70069964249503
2025-08-16,59.83350826243659,6.815608313337003,5.2875924480228615,2.3314840031217816,3.8403683785998184,21.891438594481947
2025-08-17,59.708165016320514,6.873855255879614,5.155507077281833,2.3349135449113168,3.912157409048593,22.015401696558122
2025-08-18,59.698248631967864,6.865938407612564,5.11971430458622,2.330610316137208,3.9132715500502298,22.07221678964591
2025-08-19,59.87476500125709,6.861190420954554,4.946760464681466,2.364541235348189,3.835927304459324,22.116815573299377
2025-08-20,59.415213093440435,7.010198988901617,4.713853432004302,2.418464703074361,3.83559388651431,22.60667589606498
2025-08-21,59.35041861794683,6.963290148495502,4.6816798671352915,2.336992018535201,3.8633138074403535,22.80430554044682
2025-08-22,59.287009766123525,6.961870585760085,4.698736626601326,2.356284486350177,3.809522773058368,22.886575762106524
2025-08-23,59.90830714888913,6.817721724563549,4.828070919752134,2.2151499389568023,3.7652836843594857,22.4654665834789
2025-08-24,59.998972730873014,6.814300348913137,4.889227783242198,2.2053862111463944,3.8132646800831984,22.278848245742065
2025-08-25,59.82252811537617,6.848489426921829,5.076341673204112,2.208760620051396,3.8452436314088576,22.198636533037636
2025-08-26,59.693899778555235,7.072156064098118,4.967382030633612,2.282274118360814,3.724466868503477,22.259821139848743
2025-08-27,59.99736269324555,7.071198481119883,4.948293989063349,2.2177082150707945,3.736957270047742,22.028479351452685
2025-08-28,59.726455161720224,7.141382446172857,4.87166165641921,2.277920365731648,3.7027398981245794,22.279840471831484
2025-08-29,59.66822773689998,7.136302982737217,4.702790201016678,2.283516028772162,3.668150099423531,22.541012951150435
2025-08-30,59.75380171699034,7.297224298012966,4.618670741191828,2.3212331753723463,3.5183178345246575,22.490752233907866
2025-08-31,59.69906155724095,7.340456479433971,4.644406395500064,2.3087818275974175,3.4436183069598885,22.563675433267708
2025-09-01,59.715615494600314,7.418306193468134,4.718415961069308,2.3036099656975746,3.3943908333844606,22.449661551780203
2025-09-02,59.82842248534818,7.63223298096016,4.518688278430715,2.3183466385424496,3.382429266640602,22.3198803500779
2025-09-03,59.63510554313722,7.62618488446149,4.615627379265487,2.3019625938402415,3.490777917282391,22.33034168201317
2025-09-04,59.6585879564583,7.63171073941757,4.646932026842916,2.4012079289663637,3.4317892619810704,22.229772086333778
2025-09-05,58.71781884966343,8.751188420259853,4.564188663869164,2.424672998065917,3.3516435153968587,22.190487552744777
2025-09-06,58.98493247221751,8.716866347504858,4.608594182471204,2.42470296735672,3.340170685647951,21.92473334480175
2025-09-07,58.899912958826825,8.77220278834164,4.592608757339479,2.431879592314711,3.313261333757415,21.99013456941993
2025-09-08,58.850424518905456,8.744846866205457,4.554566291887886,2.415163996275962,3.357436640330238,22.077561686395004
2025-09-09,58.66096154134763,8.79062861078084,4.5825055848942,2.398365866033039,3.3954997216057006,22.17203867533859
2025-09-10,58.66284322216908,8.806973481725215,4.587892583908716,2.3221397224714573,3.575067483313696,22.04508350641183
2025-09-11,58.53627272005918,8.850483053679255,4.515279278021227,2.3665076014769393,3.6018803068424283,22.129577039920967
2025-09-12,58.19501824547988,8.81098300276501,4.44908207802307,2.3787559113345966,3.585782712557383,22.580378049840057
2025-09-13,58.69240177199772,8.783442916224862,4.329221596084383,2.3179083902948516,3.6384343642460424,22.23859096115213
2025-09-14,58.34392812783786,8.902107077778826,4.333269652563359,2.461474035284931,3.6522292550420143,22.30699185149301
2025-09-15,58.3173057151956,8.97725151787025,4.411174109599889,2.4733716544867894,3.6424785082687205,22.178418494578754
2025-09-16,58.120597158450124,9.042198925989002,4.313795860285405,2.5353200080941134,3.571729647145385,22.416358400035964
2025-09-17,57.94633134186954,9.23984014788374,4.386806683745947,2.550031767964518,3.5940696635672,22.282920394969054
2025-09-18,58.09910752063981,9.004363406110755,4.45969233992214,2.508478567579576,3.6348774127524477,22.293480752995272
2025-09-19,58.22118253955272,8.808305536970748,4.469250194289184,2.5052197107430803,3.6348726000023026,22.36116941844197
2025-09-20,58.10733142365556,8.86009551321588,4.335717676420458,2.5308226087170005,3.588815753139454,22.57721702485164
2025-09-21,58.19604814877661,8.71978171842549,4.4371777221069895,2.5197328858537102,3.5748268718186016,22.552432653018595
2025-09-22,58.10705847381864,8.723960668093014,4.5561945283147525,2.542883207497421,3.572138894882436,22.497764227393734
2025-09-23,58.20380208802464,8.55768449434224,4.400682213797418,2.6152077217081104,3.5379236093519477,22.684699872775653
2025-09-24,58.28619620660681,8.371729355662868,4.343959669640839,2.6368252042603793,3.4650351570353752,22.89625440679373
2025-09-25,58.13971213777278,8.340345610129756,4.405648582622698,2.7028735281586327,3.4571962565454792,22.95422388477065
2025-09-26,58.32802476065181,8.052648587673055,4.660851641831706,2.9039607623163572,3.360764137903058,22.69375010962402
2025-09-27,58.53181721778405,8.011432377309001,4.464060864133807,2.866092658656911,3.370354522436099,22.756242359680122
2025-09-28,58.38737636595235,7.944741694058164,4.489806449797828,2.85190442884023,3.334196764546694,22.99197429680473
2025-09-29,58.08747220175597,7.854809379077857,4.712229301606519,2.80415250884514,3.4457920361945913,23.09554457251992
2025-09-30,58.04012415472499,7.787738684797111,4.697226027119865,2.79703955135643,3.4111671275791413,23.266704454422456
2025-10-01,57.81964258355199,8.040165128039238,4.663800364188851,3.0020350077346722,3.2189808264997795,23.25537608998547
2025-10-02,58.560492378037935,8.087213598600576,4.773862465236343,2.985609677318064,3.329118939169563,22.26370294163752
2025-10-03,58.26835804550689,8.134719371537289,4.7245568885264335,2.9250835451718786,3.4105416380522864,22.53674051120522
2025-10-04,57.91577762934544,8.161809457989403,4.7618886908579166,2.8523855285488167,3.3416374778969358,22.966501215361486
2025-10-05,57.58060783152451,8.204577221574654,4.74175614664169,2.8560873087410177,3.3312058936901834,23.285765597827943
2025-10-06,57.21423600920903,8.238694211632392,4.956837242215509,2.8458725343933704,3.384943870025144,23.359416132524554
2025-10-07,57.253308128954785,8.149805133716564,5.09841029842911,2.8274898968393214,3.3515152329891724,23.31947130907105
2025-10-08,56.87083287753101,8.253271864431664,5.228033206906881,2.858693844729945,3.3889190249075045,23.400249181492995
2025-10-09,56.849106351398994,8.160394545468536,5.284514649879709,2.8393744195094257,3.4491703453414715,23.41743968840186
2025-10-10,56.36528163337419,8.266110290529928,5.433986483149057,2.8979724571233314,3.3928330599380065,23.64381607588549
2025-10-11,56.58445016616027,8.523221666409787,5.209284579687854,3.289773183609922,3.2773523207000674,23.115918083432092
2025-10-12,56.43562487638777,8.651495813482592,4.99013652100114,3.467549732606857,3.270325218105353,23.184867838416288
2025-10-13,56.74082400463054,8.46845676894676,5.102018711271044,3.326611978564884,3.3435079762960647,23.018580560290705
2025-10-14,56.687595601742224,8.531290206371212,5.018536748493889,3.1915657933576016,3.375092220363296,23.19591942967178
2025-10-15,56.47138515698278,8.772066576849536,5.017583345606609,3.1250683098445884,3.291453418911281,23.322443191805203
2025-10-16,56.349647994142124,8.959664772273726,5.082412135543344,3.171935513342561,3.281690181288993,23.154649403409252
2025-10-17,56.06414829613888,9.001805251186676,5.3607275430776955,3.19030043646907,3.21314641709796,23.16987205602972
2025-10-18,56.04061943691868,9.06392053743032,5.308110464133672,3.2779152441463,3.22666658816566,23.08276772920536
2025-10-19,55.85216089376562,9.081788513454708,5.398309075314564,3.256216302759518,3.270953928010769,23.140571286694822
2025-10-20,56.01128937998997,9.112915834841363,5.537222473692714,3.2207518618910913,3.2500636014545425,22.867756848130323
2025-10-21,56.12208084446364,9.076905560143725,5.53440429962286,3.20707261174328,3.251571142635206,22.807965541391294
2025-10-22,55.91351515185564,9.22229705712659,5.423049210240512,3.242475566279168,3.2355178662274864,22.9631451482706
2025-10-23,55.799333024127584,9.301132121616623,5.209284663238356,3.382534143308311,3.2408339262039516,23.066882121505174
2025-10-24,55.84445753862367,9.182128831443743,5.342268521303251,3.5440885137910487,3.2981290309486857,22.788927563889597
2025-10-25,55.78783371466238,9.34620835057753,5.149893911803443,3.5403101990267847,3.3290489460416968,22.84670487788816
2025-10-26,55.66193515546737,9.327828778870268,5.229996625733572,3.526638356777867,3.3276775417993085,22.925923541351615
2025-10-27,55.89510100596361,9.250269564570424,5.2324475542296325,3.449118196053936,3.3413884936246223,22.831675185557778
2025-10-28,55.72722309329853,9.223855763136093,5.345978774597216,3.5920811559881938,3.3073622101072995,22.80349900287267
2025-10-29,55.49259011331629,9.262242272427383,5.348364559873198,3.6935245846022187,3.3289778138605093,22.874300655920408
2025-10-30,55.70015376772181,9.153875973792687,5.302951235966893,3.7069540573036046,3.369635864116951,22.766429101098055
2025-10-31,55.356907210888565,9.653536459600685,5.250803268311564,3.752619427416542,3.3105447381884803,22.675588895594164
2025-11-01,55.27099260387017,9.747381959424525,5.258716696610648,3.6334111188747658,3.369803672159841,22.71969394906005
2025-11-02,55.53880655360057,9.797214925017874,5.112697828999002,3.633465280239178,3.3423825549576245,22.575432857185742
2025-11-03,55.78487522680966,9.81780015261062,5.015799409173328,3.6375907013785405,3.345552619665088,22.39838189036276
2025-11-04,55.41199549545198,10.298685518261925,5.137799554377083,3.727399652331767,3.334553766247546,22.089566013329698
2025-11-05,55.81492210191289,9.905611973969192,5.448310802674506,3.936773938360231,3.1677062841697525,21.726674898913434
2025-11-06,56.369865303110835,9.560249598489225,5.156954783298663,4.068465413680397,3.1942592058060897,21.650205695614797
2025-11-07,56.23941052188365,9.802483974864838,5.110288382418533,4.136199056101867,3.1339365026285537,21.577681562102555
2025-11-08,56.466966706537924,9.459471260914563,5.105224975657483,4.115342706486148,3.2165665835971997,21.636427766806687
2025-11-09,56.39217661508537,9.400362136562093,5.2284427439946075,4.151388813033482,3.220148678161917,21.607481013162534
2025-11-10,56.56041885611389,9.307515737914017,5.243135399057143,4.068880835277334,3.2616940210289007,21.558355150608712
2025-11-11,56.59305792910584,9.246619056932216,5.39502593159574,4.072218477606236,3.2751472653844296,21.417931339375535
2025-11-12,56.46961231188838,9.350142675112384,5.446134214310541,4.05024423971983,3.2207328099748973,21.463133748993965
2025-11-13,56.53249553787575,9.138296607767165,5.439063412454787,4.361312099587531,3.277276410128617,21.251555932186154
2025-11-14,56.59562084775212,9.22593676384561,5.303438916663862,4.465968921164944,3.2137761031012007,21.19525844747226
2025-11-15,56.616665438537794,9.179440112000432,5.257495258110896,4.484015245330958,3.2724526064756834,21.18993133954424
2025-11-16,56.64050824641558,9.164618467432973,5.229901394727373,4.4550462726031785,3.2237822750769904,21.28614334374391
2025-11-17,56.36678028682828,9.169946769990696,5.377226504548433,4.496550858254064,3.2333238405444837,21.356171739834043
2025-11-18,56.915300408123024,9.181026442723834,5.194075356061634,4.292701050594758,3.2016641427789976,21.215232599717755
2025-11-19,56.90250518026878,9.049295747966163,5.223649339070055,4.318359127706006,3.270938216745925,21.23525238824307
2025-11-20,56.87922785834644,8.916260459674241,5.087554842255877,4.300131796919541,3.348658515621065,21.468166527182834
2025-11-21,57.059032443182225,8.568518798381,5.032536673821236,4.418258030563858,3.4666462376855547,21.455007816366134
2025-11-22,57.88309068510738,8.27486890772121,5.0000295240665436,4.162275558227894,3.4786214425116686,21.201113882365302
2025-11-23,57.8542562306247,8.335115488323444,4.96616496852606,4.169292161616123,3.4853222624798446,21.189848888429825
2025-11-24,57.61982198712325,8.335994575651577,5.012828077604605,4.144248164302996,3.500445245676979,21.386661949640587
2025-11-25,57.67551794309662,8.233157052353022,4.690582103195356,4.3378690454981665,3.5127999774707868,21.550073878386044
2025-11-26,57.584070602270266,8.236446976097115,4.641582695744914,4.218184871786899,3.557691422580525,21.762023431520284
2025-11-27,57.67189772596988,8.25355595094593,4.621457774375102,4.165690459413507,3.5787306549654097,21.708667434330167
2025-11-28,57.93231874851919,8.236343895236411,4.414155646827911,4.17857526922419,3.571733138670516,21.66687330152179
2025-11-29,58.22931975168666,8.264948736643726,4.124781953009511,4.191775945969585,3.548268172493608,21.64090544019691
2025-11-30,58.21040033356974,8.283472824849596,4.012116405397343,4.217119235614125,3.5060929155529803,21.770798285016223
2025-12-01,58.305041622637766,8.319554608205951,4.006009275404026,4.232892687783741,3.441908428000879,21.694593377967642
2025-12-02,58.20899590194075,8.496739897453422,4.007975069158239,4.145430556888737,3.4871049879071436,21.653753586651707
2025-12-03,58.32500509945051,8.422858865095192,3.81247343576871,4.1900505966327435,3.500439911678186,21.749172091374664
2025-12-04,58.7197277430143,8.293645802913055,3.6606839838084313,4.110728490757978,3.516425066336649,21.69878891316958
2025-12-05,58.44003359882202,8.29062869139063,3.540712160168081,4.557765564852821,3.4939010218217623,21.67695896294469
2025-12-06,58.52589806134415,8.230781036486148,3.4858187979368136,4.558243540185928,3.5683697414376465,21.630888822609315
2025-12-07,58.49864170479383,8.222783477268997,3.529627121936284,4.5514920088867825,3.561330691235242,21.636124995878863
2025-12-08,58.5453978988823,8.224686438811897,3.556065100269884,4.545644255729986,3.52584768276354,21.602358623542393
2025-12-09,58.62164362132071,8.166067279967335,3.6662455350916106,4.389469395167546,3.503810799163471,21.652763369289328
2025-12-10,58.909337172850954,8.062367074785062,3.6649414757227867,4.4312286887675585,3.4773402171744148,21.454785370699227
2025-12-11,59.06126495012265,8.208347300744675,3.639709200857634,4.3975969879668435,3.4310982209217737,21.261983339386425
2025-12-12,58.94362734309517,8.319705847555046,3.6328363592034285,4.179468539223027,3.5054113236823845,21.41895058724094
2025-12-13,58.52519860722244,8.524832811643167,3.621931939731197,4.538560339452681,3.5376720040328533,21.251804297917662
2025-12-14,58.52027065883758,8.524966596981395,3.5471972502402185,4.516832395401034,3.538471277042901,21.35226182149687
2025-12-15,58.5230778467745,8.540255187161751,3.498397558299042,4.535237312645211,3.5497785693739243,21.353253525745572
2025-12-16,58.51567574441311,8.570481326853658,3.5061544302721215,4.576298745341918,3.548984536085026,21.28240521703416
2025-12-17,58.04244452040513,8.702443652686133,3.554835070077705,4.636041456354589,3.4995927540150094,21.564642546461442
2025-12-18,57.920564680101435,8.794323674895624,3.587286187640743,4.700517340889153,3.446502472453023,21.55080564402002
2025-12-19,58.39041118348662,8.855875877851883,3.555745917483893,4.206494885454264,3.4089059979908174,21.582566137732524
2025-12-20,58.77939840396247,8.707563042461043,3.618736955639939,4.076328729898387,3.384881608246533,21.43309125979163
2025-12-21,58.61477881349851,8.773352864277427,3.5559723060508905,4.1032813043688225,3.407652718372934,21.544961993431404
2025-12-22,58.641623118172404,8.776070117762377,3.5731290441216688,4.088639282201274,3.398364258723389,21.522174179018887
2025-12-23,58.81446193955151,8.835583967115415,3.58329793358761,3.978516571309047,3.3420905480308285,21.44604904040559
2025-12-24,57.810786313565764,8.804563308418597,3.579758808161712,5.0968345066632885,3.3255356387828763,21.382521424407763
2025-12-25,57.95536577620065,8.840213761653832,3.6176887668305033,4.880853699399477,3.3646247406177126,21.341253255297822
2025-12-26,57.71372915433099,8.9291740576453,3.632042158934025,4.891047358573506,3.373920269280976,21.460087001235202
2025-12-27,57.69905571197502,8.893204509226969,3.6012632687510626,4.87267914547576,3.4438973467971583,21.48990001777403
2025-12-28,57.6565922803384,8.88958867321017,3.5978736612791917,4.860276351481629,3.471309661553844,21.524359372136757
2025-12-29,57.538891856552,8.912226155810401,3.651351206452428,4.858088646263615,3.5176287219377413,21.52181341298381
2025-12-30,58.035769750593545,8.625806983961303,3.605713706722993,4.839808573440597,3.4967785423357185,21.39612244294585
2025-12-31,58.26258871637092,8.600269905990274,3.6655678548259423,4.9098802810167195,3.2837703048418634,21.277922936954287
2026-01-01,57.7725760154568,8.88586959477976,3.727110379969024,5.434175216753411,3.237566170735179,20.94270262230583
2026-01-02,57.78143174560031,8.911033093584933,3.719655966929119,5.412790519445414,3.2514577386481927,20.92363093579203
2026-01-03,58.742316510798844,8.9739342196854,3.815220148887692,4.06813969695741,3.2831193180480667,21.117270105622584
